swept_param_id,swept_param_label,swept_param_group,param_value,param_value_str,in_steps,in_time_step,in_range_noise_act,in_az_noise_act,in_dop_noise_act,in_process_noise_q,in_range_noise_gss,in_az_noise_gss,in_dop_noise_gss,in_rangex_noise_gss,in_rangey_noise_gss,in_init_range,in_init_x,in_init_y,in_init_vx,in_init_vy,in_P0_range,in_P0_x,in_P0_y,in_P0_vx,in_P0_vy,in_sensor_range0,in_sensor_az0,in_sensor_speed,in_sensor_accel,in_sensor_yaw,in_sensor_yawrate,in_sensor_yawraterate,in_target_range0,in_target_az0,in_target_speed,in_target_accel,in_target_yaw,in_target_yawrate,in_target_yawraterate,in_sensor_turnrate,in_target_turnrate,in_state_meas,in_sensor_traj,in_target_traj,rmse_rangex,rmse_rangey,rmse_vx,rmse_vy,rmse_azimuth,run_failed
P09,Doppler noise guess (m/s),Meas Noise Guess,0.04124626382901352,0.04124626382901352,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.04124626382901352,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172605044636803,2.334545071660567,0.027644453537424462,0.06479085383553566,0.7150660889518762,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.04923882631706741,0.04923882631706741,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.04923882631706741,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17235056769286,2.3404173063151497,0.025231867693425798,0.059761759147907316,0.7153095481666832,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.05878016072274915,0.05878016072274915,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.05878016072274915,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17209413235121,2.3397419726497586,0.02551280517097271,0.06472881698636332,0.715749629180545,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.07017038286703829,0.07017038286703829,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.07017038286703829,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17132516354534,2.3368141039960157,0.02357571830756882,0.05317918189680454,0.7150544872367964,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.0837677640068292,0.0837677640068292,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.0837677640068292,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172884812621047,2.3383596971246186,0.02602545201514386,0.0716385722754576,0.7152526966334798,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.1,0.1,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173277227922976,2.3365154494362765,0.025229341896541843,0.06171305492997089,0.7154667074168866,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.1193776641714437,0.1193776641714437,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1193776641714437,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175273691344519,2.334525553240027,0.02899597509710031,0.06464067855701015,0.7156661323171514,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.14251026703029993,0.14251026703029993,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.14251026703029993,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172437098974221,2.347035474271959,0.029351433195992472,0.0861201308898567,0.716574778169259,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.17012542798525893,0.17012542798525893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.17012542798525893,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174197594331552,2.3346914134730863,0.02616736289945294,0.06457826697742948,0.7151254247616183,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.2030917620904737,0.2030917620904737,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.2030917620904737,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174258956572484,2.335641941735387,0.026474242588771388,0.06982004482164747,0.7153107392720195,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.24244620170823283,0.24244620170823283,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.24244620170823283,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17213536303741,2.335672817609655,0.026470737171509186,0.07911902484411917,0.7148718106729532,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.28942661247167517,0.28942661247167517,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.28942661247167517,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173860349473016,2.3434190903727656,0.03218330782504665,0.06685891231492809,0.7161258054701654,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.3455107294592222,0.3455107294592222,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.3455107294592222,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175110356203536,2.3374557842621573,0.030121612696481417,0.06222560038561651,0.7155363271521225,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.41246263829013524,0.41246263829013524,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.41246263829013524,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172544801792396,2.3340167791984268,0.027275440877494447,0.06136140219512118,0.7148330041110035,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.49238826317067413,0.49238826317067413,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.49238826317067413,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172898985330928,2.3347421126810284,0.025748472265804807,0.07390552113478939,0.7148681828403779,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.5878016072274912,0.5878016072274912,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.5878016072274912,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173776555645627,2.339460805782189,0.028662185537816232,0.07893777428324446,0.7157885337144198,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.701703828670383,0.701703828670383,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.701703828670383,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171529716765682,2.335916022375362,0.026696375611468905,0.06601842842911468,0.7150029541950673,False
P09,Doppler noise guess (m/s),Meas Noise Guess,0.8376776400682924,0.8376776400682924,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.8376776400682924,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17308913590386,2.3337302206513812,0.02701385632857029,0.06091188443874752,0.7151194094190227,False
P09,Doppler noise guess (m/s),Meas Noise Guess,1.0,1.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,1.0,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172941230439238,2.3346435212386245,0.025895959484395766,0.06481764080362631,0.7150369841088902,False
P10,RangeX noise guess (m),Meas Noise Guess,0.01,0.01,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.01,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.180182418462191,2.35866422561892,0.1731324439037902,0.24193910619574585,0.7166876798973653,False
P10,RangeX noise guess (m),Meas Noise Guess,0.011937766417144363,0.011937766417144363,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.011937766417144363,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17779682681473,2.3528459066782212,0.14092015672211197,0.19500042930584358,0.7162288411018362,False
P10,RangeX noise guess (m),Meas Noise Guess,0.014251026703029978,0.014251026703029978,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.014251026703029978,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.178482739077911,2.3496960075199866,0.13320611024414142,0.18052095973382004,0.7160529219594988,False
P10,RangeX noise guess (m),Meas Noise Guess,0.017012542798525893,0.017012542798525893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.017012542798525893,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.177686929465502,2.3451565217830788,0.11267833385779802,0.14913934547541255,0.7158745062180389,False
P10,RangeX noise guess (m),Meas Noise Guess,0.020309176209047358,0.020309176209047358,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.020309176209047358,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174141593297509,2.3385726211655378,0.08087990543180995,0.10890311392157533,0.7153946866735089,False
P10,RangeX noise guess (m),Meas Noise Guess,0.024244620170823284,0.024244620170823284,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.024244620170823284,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175786768626652,2.3391448437710256,0.07498916513346698,0.0936232668147709,0.7154685984306451,False
P10,RangeX noise guess (m),Meas Noise Guess,0.028942661247167517,0.028942661247167517,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.028942661247167517,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174522476203673,2.3383339737328845,0.05950920124606142,0.07723740725311411,0.7153169627948267,False
P10,RangeX noise guess (m),Meas Noise Guess,0.0345510729459222,0.0345510729459222,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.0345510729459222,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1737985605906704,2.334876301736799,0.04618941667936606,0.06566204361826057,0.7152937927309617,False
P10,RangeX noise guess (m),Meas Noise Guess,0.04124626382901352,0.04124626382901352,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.04124626382901352,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172940174229899,2.3334014356290784,0.039682805441640115,0.0535081090026022,0.7150401504016236,False
P10,RangeX noise guess (m),Meas Noise Guess,0.04923882631706739,0.04923882631706739,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.04923882631706739,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172160759913093,2.339167710330768,0.03238832359757861,0.0765922567218821,0.7154285284468358,False
P10,RangeX noise guess (m),Meas Noise Guess,0.05878016072274912,0.05878016072274912,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.05878016072274912,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173982281524566,2.3314955913059414,0.027380784812595916,0.052684706827244514,0.7149652964720404,False
P10,RangeX noise guess (m),Meas Noise Guess,0.07017038286703829,0.07017038286703829,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.07017038286703829,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17396299284223,2.335795962136251,0.030096507170740843,0.06459506872737661,0.7154416651088781,False
P10,RangeX noise guess (m),Meas Noise Guess,0.0837677640068292,0.0837677640068292,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.0837677640068292,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.17300611103955,2.3299511065727088,0.023731194589929665,0.05353136951963609,0.7142868895151929,False
P10,RangeX noise guess (m),Meas Noise Guess,0.1,0.1,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171444708213533,2.342004633350041,0.026181872553098933,0.06800463681147446,0.7159328548034817,False
P10,RangeX noise guess (m),Meas Noise Guess,0.1193776641714437,0.1193776641714437,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1193776641714437,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173772401705842,2.3381989046687757,0.025662962144299938,0.075941260088326,0.7157097595219134,False
P10,RangeX noise guess (m),Meas Noise Guess,0.14251026703029984,0.14251026703029984,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.14251026703029984,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.175711984986385,2.3335707150933622,0.026010520039386677,0.0650495823184875,0.7152831082072674,False
P10,RangeX noise guess (m),Meas Noise Guess,0.17012542798525893,0.17012542798525893,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.17012542798525893,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172801809776735,2.3411388248310807,0.02724052055880754,0.06789456245809476,0.7158280100584673,False
P10,RangeX noise guess (m),Meas Noise Guess,0.20309176209047358,0.20309176209047358,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.20309176209047358,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172003263134219,2.3362534844774787,0.029071711031207856,0.06785344414502807,0.7146140153781705,False
P10,RangeX noise guess (m),Meas Noise Guess,0.24244620170823283,0.24244620170823283,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.24244620170823283,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174188686995188,2.336244744249816,0.030454447694285347,0.08377253929824086,0.7150037777246763,False
P10,RangeX noise guess (m),Meas Noise Guess,0.28942661247167517,0.28942661247167517,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.28942661247167517,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.171564178938381,2.351588573958781,0.029373834182406116,0.07013181407741129,0.7162090280764686,False
P10,RangeX noise guess (m),Meas Noise Guess,0.345510729459222,0.345510729459222,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.345510729459222,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.169992829937892,2.3470439725503662,0.029428374123966004,0.07070811081590825,0.7159026322092178,False
P10,RangeX noise guess (m),Meas Noise Guess,0.41246263829013524,0.41246263829013524,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.41246263829013524,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.173792800320226,2.3366442262847946,0.027814057260581292,0.0793599412974128,0.7148613679057788,False
P10,RangeX noise guess (m),Meas Noise Guess,0.49238826317067413,0.49238826317067413,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.49238826317067413,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.174452269700597,2.3355304824351166,0.030198411135758933,0.06983677770945428,0.7148883789550707,False
P10,RangeX noise guess (m),Meas Noise Guess,0.5878016072274915,0.5878016072274915,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.5878016072274915,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.172095954485606,2.346788552409521,0.03159536289076062,0.08989748838926913,0.715986868159271,False
P10,RangeX noise guess (m),Meas Noise Guess,0.701703828670383,0.701703828670383,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.701703828670383,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.1718253459676395,2.337850424369151,0.028952321201088985,0.06428819414212492,0.7150539717452941,False
P10,RangeX noise guess (m),Meas Noise Guess,0.837677640068292,0.837677640068292,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.837677640068292,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.180040819563109,2.3422909497918885,0.03064909371835947,0.08136805073525934,0.7159767638879052,False
P10,RangeX noise guess (m),Meas Noise Guess,1.0,1.0,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,1.0,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.176177484608432,2.343810907437975,0.03212547222147486,0.07299243958535324,0.7156403168478613,False
P10,RangeX noise guess (m),Meas Noise Guess,1.1937766417144369,1.1937766417144369,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,1.1937766417144369,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.181656323712287,2.340185436515283,0.03236382609865414,0.07937353998929332,0.7146270285948608,False
P10,RangeX noise guess (m),Meas Noise Guess,1.4251026703029992,1.4251026703029992,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,1.4251026703029992,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.178496350071221,2.3434331906189994,0.032409560611860004,0.07102151634676723,0.7153490339937114,False
P10,RangeX noise guess (m),Meas Noise Guess,1.7012542798525891,1.7012542798525891,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,1.7012542798525891,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.189673090520345,2.3352064614702024,0.03210688883356659,0.07189924117776221,0.7147078528246437,False
P10,RangeX noise guess (m),Meas Noise Guess,2.030917620904737,2.030917620904737,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,2.030917620904737,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.178445023436188,2.3408325043548146,0.03044349945927544,0.07362799073461287,0.7156842786954567,False
P10,RangeX noise guess (m),Meas Noise Guess,2.424462017082328,2.424462017082328,1000,1.0,0.1,0.1,0.1,0.001,0.1,0.1,0.1,2.424462017082328,0.1,100.0,70.0,-70.0,0.5,0.5,20000.0,20000.0,20000.0,10.0,10.0,-100.0,0.0,1.0,0.0,30.0,0.0,0.0,200.0,0.0,1.0,0.0,45.0,0.0,0.0,0.5,0.6,1+4,FreeTraj,FreeTraj,4.184777263640713,2.343783396658526,0.03230079912845884,0.08629012732465019,0.7166544956902353,False
